Date_1,Species,Seed Source,ID,Treatment,Block,Seedling #,HT_1,RCD_1,notes_1,Date_2,HT_2,RCD_2,Root_2,Shoot_2,Root:Shoot_2,notes_2,Date_3,HT_3,RCD_3,Root_3,Shoot_3,Root:Shoot_3,75 % mid-day water potentials_3,75% pre-dawn water potentials_3,40% mid-day water potentials_3,40% pre-dawn water potentials_3,notes,Date_4,HT_4,RCD_4,Root_4,Shoot_4,Root:Shoot_4,75% mid-day water potentials_4,75% pre-dawn water potentials_4,40% mid-day water potentials_4,40% pre-dawn water potentials_4,100% mid-day water potential_4,100% pre-dawn water potentials_4,notes_4,Date_5,HT_5,RCD_5,notes_5
5/12/22,PIPO,PIPO,274,C  ,8,8,14.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.9,7.78,
5/12/22,PIPO,PIPO,275,C  ,8,9,21,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.3,7.84,
5/12/22,PIPO,PIPO,276,C  ,8,10,21.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,37.7,9.03,
5/12/22,PIPO,PIPO,277,C  ,8,11,16.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.2,8.01,
5/12/22,PIPO,PIPO,278,C  ,8,12,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.1,9.37,
5/12/22,PIPO,PIPO,279,C  ,8,13,17,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.1,8.09,
5/12/22,PIPO,PIPO,280,C  ,8,14,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.7,5.65,
5/12/22,PIPO,PIPO,281,C  ,8,15,19.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.5,8.3,
5/12/22,PIPO,PIPO,282,C  ,8,16,19.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.3,9.29,
5/12/22,PIPO,PIPO,283,C  ,9,1,17.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.2,7.63,
5/12/22,PIPO,PIPO,284,C  ,9,2,8.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,?,?,
5/12/22,PIPO,PIPO,285,C  ,9,3,13.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.2,8.87,
5/12/22,PIPO,PIPO,x,C  ,9,4,12.9,4.5,,6/24/22,28.4,5,8.273,10.708,0.772599925,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,286,C  ,9,5,15.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.7,8.12,
5/12/22,PIPO,PIPO,287,C  ,9,6,12.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.4,7.21,
5/12/22,PIPO,PIPO,x,C  ,9,7,11.3,3,,6/24/22,16.6,3,7.963,8.354,0.953196074,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,288,C  ,9,8,9.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,19.2,6.08,
5/12/22,PIPO,PIPO,289,C  ,9,9,12.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26,7.3,
5/12/22,PIPO,PIPO,290,C  ,9,10,15,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,42,9.32,
5/12/22,PIPO,PIPO,291,C  ,9,11,10.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.1,7.51,
5/12/22,PIPO,PIPO,292,C  ,9,12,10.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.8,7.97,
5/12/22,PIPO,PIPO,293,C  ,9,13,15.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.2,8.79,
5/12/22,PIPO,PIPO,294,C  ,9,14,14.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23,6.96,
5/12/22,PIPO,PIPO,295,C  ,9,15,12.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.5,7.23,
5/12/22,PIPO,PIPO,296,C  ,9,16,17.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,37.1,9.75,
5/12/22,PIPO,PIPO,297,C  ,10,1,18,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.7,7.73,
5/12/22,PIPO,PIPO,298,C  ,10,2,13.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.8,6.92,
5/12/22,PIPO,PIPO,299,C  ,10,3,18,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.9,9.19,
5/12/22,PIPO,PIPO,300,C  ,10,4,13.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.5,6.89,
5/12/22,PIPO,PIPO,301,C  ,10,5,13.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.6,6.29,
5/12/22,PIPO,PIPO,302,C  ,10,6,21.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.5,9.3,
5/12/22,PIPO,PIPO,303,C  ,10,7,16.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.1,7.69,
5/12/22,PIPO,PIPO,304,C  ,10,8,14.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.1,6.39,
5/12/22,PIPO,PIPO,x,C  ,10,9,13,3.5,,,,,,,,,8/29/22,16.7,6.03,11.124,13.921,0.799080526,-0.98,-0.048,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,305,C  ,10,10,17,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27,8.4,
5/12/22,PIPO,PIPO,306,C  ,10,11,13.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.4,6.47,
5/12/22,PIPO,PIPO,307,C  ,10,12,15.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.1,6.6,
5/12/22,PIPO,PIPO,308,C  ,10,13,16.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.9,6.56,
5/12/22,PIPO,PIPO,309,C  ,10,14,18.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.6,8.99,
5/12/22,PIPO,PIPO,310,C  ,10,15,18.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.5,9.45,
5/12/22,PIPO,PIPO,311,C  ,10,16,17.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.3,8.2,
5/12/22,PIPO,PIPO,312,C  ,11,1,13.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.5,11.39,
5/12/22,PIPO,PIPO,313,C  ,11,2,19.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27,7.75,
5/12/22,PIPO,PIPO,314,C  ,11,3,16.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.8,8.2,
5/12/22,PIPO,PIPO,315,C  ,11,4,16.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.3,8.34,
5/12/22,PIPO,PIPO,316,C  ,11,5,15.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.9,6.22,
5/12/22,PIPO,PIPO,318,C  ,11,6,15.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23,7.99,
5/12/22,PIPO,PIPO,319,C  ,11,7,17.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,39.7,11.44,
5/12/22,PIPO,PIPO,x,C  ,11,8,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,320,C  ,11,9,11.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.6,6.39,
5/12/22,PIPO,PIPO,321,C  ,11,10,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.3,8.3,
5/12/22,PIPO,PIPO,322,C  ,11,11,15.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.6,7.34,
5/12/22,PIPO,PIPO,323,C  ,11,12,14.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.2,8.17,
5/12/22,PIPO,PIPO,324,C  ,11,13,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.3,7.03,
5/12/22,PIPO,PIPO,x,C  ,11,14,16.3,4,,,,,,,,,8/29/22,29.5,7.63,14.939,21.867,0.683175561,-1.67,-0.23,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,325,C  ,11,15,14.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.2,9.18,
5/12/22,PIPO,PIPO,326,C  ,11,16,18.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.7,8.24,
5/12/22,PIPO,PIPO,327,C  ,12,1,16.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.5,7.38,
5/12/22,PIPO,PIPO,328,C  ,12,2,14.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.9,8.79,
5/12/22,PIPO,PIPO,329,C  ,12,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.6,8.27,
5/12/22,PIPO,PIPO,x,C  ,12,4,20.4,4,,,,,,,,,,,,,,,,,,,,12/8/22,49.5,10.7,33.325,28.009,1.189796137,-1.4,-0.87,,,,-1.15,,11/29/22,x,x,
5/12/22,PIPO,PIPO,330,C  ,12,5,16.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.5,7.84,
5/12/22,PIPO,PIPO,331,C  ,12,6,19.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,38.2,8.05,
5/12/22,PIPO,PIPO,332,C  ,12,7,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.3,7.35,
5/12/22,PIPO,PIPO,333,C  ,12,8,15.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27,6.42,
5/12/22,PIPO,PIPO,x,C  ,12,9,17.5,4,,6/24/22,25.5,5.5,11.513,11.723,0.982086497,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,334,C  ,12,10,15.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.2,7.41,
5/12/22,PIPO,PIPO,335,C  ,12,11,15.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.5,7.15,
5/12/22,PIPO,PIPO,336,C  ,12,12,14.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.7,7.05,
5/12/22,PIPO,PIPO,337,C  ,12,13,13.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.5,7.15,
5/12/22,PIPO,PIPO,x,C  ,12,14,16,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,338,C  ,12,15,17.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.7,8.37,
5/12/22,PIPO,PIPO,339,C  ,12,16,12.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,2.8,7.24,
5/12/22,PIPO,PIPO,769,D,1,1,14.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.9,7.5,
5/12/22,PIPO,PIPO,770,D,1,2,17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.8,11,
5/12/22,PIPO,PIPO,x,D,1,3,16,4,,,,,,,,,9/2/22,27.4,6.84,14.353,17.951,0.799565484,,,-2.22,-0.28,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,771,D,1,4,12.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.2,7.1,
5/12/22,PIPO,PIPO,772,D,1,5,16.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.3,8.4,
5/12/22,PIPO,PIPO,773,D,1,6,17.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.8,9.1,
5/12/22,PIPO,PIPO,774,D,1,7,17.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.1,8.6,
5/12/22,PIPO,PIPO,775,D,1,8,13.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.4,8.9,
5/12/22,PIPO,PIPO,776,D,1,9,13.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.2,8.7,
5/12/22,PIPO,PIPO,777,D,1,10,15.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.8,7.4,
5/12/22,PIPO,PIPO,778,D,1,11,19.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.6,8.8,
5/12/22,PIPO,PIPO,779,D,1,12,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.4,8.4,
5/12/22,PIPO,PIPO,780,D,1,13,17.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.6,9.4,
5/12/22,PIPO,PIPO,x,D,1,14,17.3,4,,,,,,,,,,,,,,,,,,,,12/8/22,27.1,7.08,15.805,19.345,0.817006979,,,-1.67,,-1.55,-1.29,,11/29/22,x,x,
5/12/22,PIPO,PIPO,781,D,1,15,17.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.8,8.7,
5/12/22,PIPO,PIPO,782,D,1,16,16.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26,7.8,
5/12/22,PIPO,PIPO,783,D,2,1,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.1,8.8,
5/12/22,PIPO,PIPO,784,D,2,2,14.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.7,7.9,
5/12/22,PIPO,PIPO,x,D,2,3,9.5,3,,6/24/22,14.4,5,9.278,9.99,0.928728729,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,X,
5/12/22,PIPO,PIPO,x,D,2,4,11.9,4,,6/24/22,17,5,10.995,11.611,0.946946861,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,X,
5/12/22,PIPO,PIPO,785,D,2,5,15.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32,8,
5/12/22,PIPO,PIPO,786,D,2,6,15.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.1,8.1,
5/12/22,PIPO,PIPO,787,D,2,7,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.2,7.8,
5/12/22,PIPO,PIPO,788,D,2,8,14.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.4,8.1,
5/12/22,PIPO,PIPO,789,D,2,9,18.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.5,8.8,
5/12/22,PIPO,PIPO,790,D,2,10,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.1,10,
5/12/22,PIPO,PIPO,791,D,2,11,14.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.6,7.5,
5/12/22,PIPO,PIPO,792,D,2,12,16.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30,8.3,
5/12/22,PIPO,PIPO,793,D,2,13,17.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.7,7.6,
5/12/22,PIPO,PIPO,794,D,2,14,13.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,19.5,6.7,
5/12/22,PIPO,PIPO,795,D,2,15,13.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.8,8.1,
5/12/22,PIPO,PIPO,796,D,2,16,15.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25,8,
5/12/22,PIPO,PIPO,797,D,3,1,17,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.7,10.1,
5/12/22,PIPO,PIPO,798,D,3,2,18,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.9,7.8,
5/12/22,PIPO,PIPO,799,D,3,3,15.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.4,7.7,
5/12/22,PIPO,PIPO,800,D,3,4,14.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.7,8.5,
5/12/22,PIPO,PIPO,801,D,3,5,13.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.5,8.1,
5/12/22,PIPO,PIPO,802,D,3,6,14.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.7,6.8,
5/12/22,PIPO,PIPO,803,D,3,7,11.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,19.4,5.1,
5/12/22,PIPO,PIPO,804,D,3,8,16.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.1,7.5,
5/12/22,PIPO,PIPO,x,D,3,9,16.9,3.5,,,,,,,,,9/2/22,22.3,7.49,13.568,18.143,0.747836631,,,-1.03,-0.48,,,,,,,,,,,,,,,11/29/22,x,X,
5/12/22,PIPO,PIPO,805,D,3,10,18,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,37.1,8.5,
5/12/22,PIPO,PIPO,806,D,3,11,12.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24,6.7,
5/12/22,PIPO,PIPO,807,D,3,12,9.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.4,7.4,
5/12/22,PIPO,PIPO,808,D,3,13,14.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.9,7,
5/12/22,PIPO,PIPO,809,D,3,14,12.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.7,6.9,
5/12/22,PIPO,PIPO,810,D,3,15,13.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.8,7.2,
5/12/22,PIPO,PIPO,811,D,3,16,12.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.3,8.2,
5/12/22,PIPO,PIPO,812,D,4,1,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.2,8.5,
5/12/22,PIPO,PIPO,813,D,4,2,14.9,4,,6/24/22,17.3,5.5,10.17,11.848,0.858372721,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.3,8.3,
5/12/22,PIPO,PIPO,814,D,4,3,16.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.1,9.5,
5/12/22,PIPO,PIPO,815,D,4,4,15.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30,9.7,
5/12/22,PIPO,PIPO,816,D,4,5,15.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.2,8,
5/12/22,PIPO,PIPO,x,D,4,6,13.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,817,D,4,7,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.3,10.6,
5/12/22,PIPO,PIPO,818,D,4,8,16.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.9,9.5,
5/12/22,PIPO,PIPO,x,D,4,9,16.6,3.5,,,,,,,,,9/2/22,35.7,7.65,13.527,21.45,0.630629371,,,-1.56,-0.51,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,819,D,4,10,11.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.3,6.6,
5/12/22,PIPO,PIPO,820,D,4,11,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.1,8.9,
5/12/22,PIPO,PIPO,821,D,4,12,16.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.2,7.5,
5/12/22,PIPO,PIPO,822,D,4,13,17.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.3,7.8,
5/12/22,PIPO,PIPO,823,D,4,14,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31,9.2,
5/12/22,PIPO,PIPO,824,D,4,15,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.7,7.1,
5/12/22,PIPO,PIPO,825,D,4,16,15.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25,8,
5/12/22,PIPO,PIPO,826,D,5,1,10.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.6,9.1,
5/12/22,PIPO,PIPO,827,D,5,2,13.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,17.1,4.4,
5/12/22,PIPO,PIPO,828,D,5,3,13.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.4,7.7,
5/12/22,PIPO,PIPO,829,D,5,4,13.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.2,10.4,
5/12/22,PIPO,PIPO,830,D,5,5,10.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.2,7.9,
5/12/22,PIPO,PIPO,831,D,5,6,12.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.4,9.4,
5/12/22,PIPO,PIPO,832,D,5,7,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.1,8,
5/12/22,PIPO,PIPO,833,D,5,8,13.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.3,8.5,
5/12/22,PIPO,PIPO,834,D,5,9,13.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.7,7.9,
5/12/22,PIPO,PIPO,x,D,5,10,19.7,3,,,,,,,,,,,,,,,,,,,,12/8/22,40.5,9.78,20.4,23.68,0.861486486,,,,-1.35,-0.77,-0.86,,11/29/22,x,X,
5/12/22,PIPO,PIPO,x,D,5,11,18.2,3.5,,6/24/22,30.7,5,9.059,12.03,0.753034081,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,X,
5/12/22,PIPO,PIPO,835,D,5,12,15.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.3,7.8,
5/12/22,PIPO,PIPO,836,D,5,13,12.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.6,7.8,
5/12/22,PIPO,PIPO,837,D,5,14,13.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.2,7.4,
5/12/22,PIPO,PIPO,838,D,5,15,14.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.1,7.6,
5/12/22,PIPO,PIPO,839,D,5,16,16.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.5,7.1,
5/12/22,PIPO,PIPO,840,D,6,1,12.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.9,8.7,
5/12/22,PIPO,PIPO,x,D,6,2,17.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.7,8.7,
5/12/22,PIPO,PIPO,841,D,6,3,15.7,4,,,,,,,,,,,,,,,,,,,,12/8/22,30.7,10.4,22.941,27.905,0.822110733,,,,-1.05,-1.25,-1.21,,11/29/22,x,x,
5/12/22,PIPO,PIPO,842,D,6,4,11.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.3,8.6,
5/12/22,PIPO,PIPO,843,D,6,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.5,7.8,
5/12/22,PIPO,PIPO,844,D,6,6,11.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.3,8.7,
5/12/22,PIPO,PIPO,845,D,6,7,16.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.8,8,
5/12/22,PIPO,PIPO,846,D,6,8,12.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.8,8.2,
5/12/22,PIPO,PIPO,847,D,6,9,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.3,8,
5/12/22,PIPO,PIPO,848,D,6,10,13.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.9,8.5,
5/12/22,PIPO,PIPO,849,D,6,11,14.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.6,9,
5/12/22,PIPO,PIPO,850,D,6,12,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.3,7.8,
5/12/22,PIPO,PIPO,851,D,6,13,11.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.5,7.9,
5/12/22,PIPO,PIPO,x,D,6,14,14.5,4.5,,,,,,,,,9/2/22,27.3,7.47,11.375,19.184,0.592942035,,,-1.36,-0.32,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,852,D,6,15,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.4,7.7,
5/12/22,PIPO,PIPO,853,D,6,16,14.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.1,8.4,
5/12/22,PIPO,PIPO,854,D,7,1,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.5,8.6,
